[2024-05-01T18:51:39.860+0000] {local_task_job_runner.py:120} INFO - ::group::Pre task execution logs
[2024-05-01T18:51:39.885+0000] {taskinstance.py:2073} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: weather_data_pipeline.fetch_and_display_data manual__2024-05-01T18:41:38.401188+00:00 [queued]>
[2024-05-01T18:51:39.895+0000] {taskinstance.py:2073} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: weather_data_pipeline.fetch_and_display_data manual__2024-05-01T18:41:38.401188+00:00 [queued]>
[2024-05-01T18:51:39.896+0000] {taskinstance.py:2303} INFO - Starting attempt 3 of 8
[2024-05-01T18:51:39.914+0000] {taskinstance.py:2327} INFO - Executing <Task(PythonOperator): fetch_and_display_data> on 2024-05-01 18:41:38.401188+00:00
[2024-05-01T18:51:39.923+0000] {warnings.py:110} WARNING - /home/***/.local/lib/python3.12/site-packages/***/task/task_runner/standard_task_runner.py:61: DeprecationWarning: This process (pid=1089) is multi-threaded, use of fork() may lead to deadlocks in the child.
  pid = os.fork()

[2024-05-01T18:51:39.924+0000] {standard_task_runner.py:63} INFO - Started process 1091 to run task
[2024-05-01T18:51:39.924+0000] {standard_task_runner.py:90} INFO - Running: ['***', 'tasks', 'run', 'weather_data_pipeline', 'fetch_and_display_data', 'manual__2024-05-01T18:41:38.401188+00:00', '--job-id', '17', '--raw', '--subdir', 'DAGS_FOLDER/demo.py', '--cfg-path', '/tmp/tmphwdz5xv8']
[2024-05-01T18:51:39.925+0000] {standard_task_runner.py:91} INFO - Job 17: Subtask fetch_and_display_data
[2024-05-01T18:51:39.973+0000] {task_command.py:426} INFO - Running <TaskInstance: weather_data_pipeline.fetch_and_display_data manual__2024-05-01T18:41:38.401188+00:00 [running]> on host a747c391e266
[2024-05-01T18:51:40.076+0000] {taskinstance.py:2644} INFO - Exporting env vars: AIRFLOW_CTX_DAG_OWNER='***' AIRFLOW_CTX_DAG_ID='weather_data_pipeline' AIRFLOW_CTX_TASK_ID='fetch_and_display_data' AIRFLOW_CTX_EXECUTION_DATE='2024-05-01T18:41:38.401188+00:00' AIRFLOW_CTX_TRY_NUMBER='3' AIRFLOW_CTX_DAG_RUN_ID='manual__2024-05-01T18:41:38.401188+00:00'
[2024-05-01T18:51:40.077+0000] {taskinstance.py:430} INFO - ::endgroup::
[2024-05-01T18:51:40.087+0000] {base.py:84} INFO - Using connection ID 'postgres_default' for task execution.
[2024-05-01T18:51:40.341+0000] {logging_mixin.py:188} INFO -             date       tavg       tmin       tmax        prcp        wdir       wspd         pres
191   2018-07-11  27.400000  24.600000  31.500000   16.500000  111.088274   5.689065  1010.424374
192   2018-07-12  26.600000  24.200000  29.500000   32.800000  111.088274   5.689065  1010.424374
193   2018-07-13  26.300000  22.000063  30.500000    7.600000  111.088274   5.689065  1010.424374
194   2018-07-14  26.400000  24.000000  31.859149   29.700000  111.088274   5.689065  1010.424374
195   2018-07-15  25.700000  24.000000  27.700000   88.900000  111.088274   5.689065  1010.424374
196   2018-07-16  24.300000  23.500000  25.500000  294.600000  111.088274   5.689065  1010.424374
197   2018-07-17  25.900000  23.900000  27.000000   11.400000  111.088274   5.689065  1010.424374
198   2018-07-18  27.500000  24.500000  31.859149   17.500000  111.088274   5.689065  1010.424374
199   2018-07-19  26.700000  25.500000  31.859149    3.800000  111.088274   5.689065  1010.424374
200   2018-07-20  27.500000  22.000063  31.859149    2.000000  111.088274   5.689065  1010.424374
201   2018-07-21  27.100000  24.800000  30.300000    7.400000  111.088274   5.689065  1010.424374
202   2018-07-22  25.800000  22.000063  29.000000   40.400000  111.088274   5.689065  1010.424374
203   2018-07-23  27.300000  23.800000  31.500000   13.000000  111.088274   5.689065  1010.424374
204   2018-07-24  26.200000  23.500000  31.859149   14.500000  111.088274   5.689065  1010.424374
205   2018-07-25  25.700000  22.000063  28.400000   31.200000  111.088274   5.689065  1010.424374
206   2018-07-26  24.600000  23.800000  31.859149   28.700000  111.088274   5.689065  1010.424374
207   2018-07-27  24.400000  23.600000  31.859149  134.100000  111.088274   5.689065  1010.424374
208   2018-07-28  24.700000  22.000063  26.000000   23.600000  111.088274   5.689065  1010.424374
209   2018-07-29  24.400000  23.200000  31.859149   37.300000  111.088274   5.689065  1010.424374
210   2018-07-30  24.900000  23.000000  28.800000   67.300000  111.088274   5.689065  1010.424374
211   2018-07-31  26.900000  23.000000  31.859149   11.900000  111.088274   5.689065  1010.424374
212   2018-08-01  27.600000  22.000063  32.500000    5.100000  111.088274   5.689065  1010.424374
213   2018-08-02  26.400000  22.000063  31.859149   52.800000  111.088274   5.689065  1010.424374
214   2018-08-03  27.200000  24.000000  31.859149    2.300000  111.088274   5.689065  1010.424374
215   2018-08-04  28.200000  24.200000  31.859149    1.300000  111.088274   5.689065  1010.424374
216   2018-08-05  27.200000  24.900000  31.859149    1.500000  111.088274   5.689065  1010.424374
217   2018-08-06  27.800000  24.300000  31.859149    0.000000  111.088274   5.689065  1010.424374
218   2018-08-07  29.000000  24.900000  33.600000    0.000000  111.088274   5.689065  1010.424374
219   2018-08-08  29.100000  24.600000  31.859149    1.800000  111.088274   5.689065  1010.424374
220   2018-08-09  27.100000  24.500000  31.859149   19.300000  111.088274   5.689065  1010.424374
221   2018-08-10  26.300000  24.000000  29.000000   37.800000  111.088274   5.689065  1010.424374
222   2018-08-11  27.500000  25.100000  31.859149    0.500000  111.088274   5.689065  1010.424374
223   2018-08-12  27.100000  22.000063  31.859149   14.000000  111.088274   5.689065  1010.424374
224   2018-08-13  24.800000  24.200000  25.700000   85.300000  111.088274   5.689065  1010.424374
225   2018-08-14  26.200000  24.400000  31.859149   11.700000  111.088274   5.689065  1010.424374
226   2018-08-15  27.100000  25.000000  29.200000    0.500000  111.088274   5.689065  1010.424374
227   2018-08-16  26.600000  25.200000  29.000000    4.100000  111.088274   5.689065  1010.424374
228   2018-08-17  26.200000  24.700000  28.700000    0.500000  111.088274   5.689065  1010.424374
229   2018-08-18  27.600000  24.300000  32.000000    1.000000  111.088274   5.689065  1010.424374
230   2018-08-19  27.400000  24.900000  31.859149    7.900000  111.088274   5.689065  1010.424374
231   2018-08-20  27.500000  22.000063  31.859149    0.500000  111.088274   5.689065  1010.424374
232   2018-08-21  26.700000  22.000063  31.859149   35.300000  111.088274   5.689065  1010.424374
233   2018-08-22  26.200000  23.000000  28.200000    4.800000  111.088274   5.689065  1010.424374
234   2018-08-23  25.600000  22.000063  31.859149   38.900000  111.088274   5.689065  1010.424374
235   2018-08-24  25.800000  23.600000  31.859149   41.700000  111.088274   5.689065  1010.424374
236   2018-08-25  25.300000  22.900000  31.859149   47.500000  111.088274   5.689065  1010.424374
237   2018-08-26  24.900000  23.300000  31.859149   20.100000  111.088274   5.689065  1010.424374
238   2018-08-27  26.600000  24.000000  30.400000   18.000000  111.088274   5.689065  1010.424374
239   2018-08-28  26.800000  24.200000  29.400000    1.000000  111.088274   5.689065  1010.424374
240   2018-08-29  25.100000  24.200000  31.859149    5.300000  111.088274   5.689065  1010.424374
241   2018-08-30  26.300000  23.800000  28.500000    9.400000  111.088274   5.689065  1010.424374
242   2018-08-31  27.800000  24.900000  31.859149    2.300000  111.088274   5.689065  1010.424374
243   2018-09-01  28.200000  24.900000  32.200000    0.300000  111.088274   5.689065  1010.424374
244   2018-09-02  28.300000  25.000000  31.859149    8.540775  111.088274   5.689065  1010.424374
245   2018-09-03  25.400000  22.000063  30.000000   25.700000  111.088274   5.689065  1010.424374
246   2018-09-04  26.900000  23.200000  31.859149   11.200000  111.088274   5.689065  1010.424374
247   2018-09-05  26.700000  24.000000  31.859149    4.600000  111.088274   5.689065  1010.424374
248   2018-09-06  29.400000  24.200000  31.859149    3.000000  111.088274   5.689065  1010.424374
249   2018-09-07  28.900000  22.000063  31.859149   40.900000  111.088274   5.689065  1010.424374
250   2018-09-08  27.100000  23.200000  31.859149    8.540775  111.088274   5.689065  1010.424374
251   2018-09-09  27.700000  23.500000  31.400000    8.540775  111.088274   5.689065  1010.424374
252   2018-09-10  28.400000  24.200000  33.200000    0.000000  111.088274   5.689065  1010.424374
253   2018-09-11  28.500000  24.100000  31.859149   74.900000  111.088274   5.689065  1010.424374
254   2018-09-12  28.100000  24.100000  31.859149   11.200000  111.088274   5.689065  1010.424374
255   2018-09-13  28.300000  24.500000  32.500000    6.100000  111.088274   5.689065  1010.424374
256   2018-09-14  28.600000  24.500000  34.200000    4.600000  111.088274   5.689065  1010.424374
257   2018-09-15  30.900000  24.900000  34.700000    0.300000  111.088274   5.689065  1010.424374
258   2018-09-16  30.300000  22.000063  34.800000    0.000000  111.088274   5.689065  1010.424374
259   2018-09-17  26.838847  22.000063  31.859149    8.540775  111.088274   5.689065  1010.424374
260   2018-09-18  25.100000  22.000063  31.859149    4.600000  111.088274   5.689065  1010.424374
261   2018-09-19  28.700000  24.000000  31.859149    0.000000  111.088274   5.689065  1010.424374
262   2018-09-20  28.800000  22.000063  31.859149    0.000000  111.088274   5.689065  1010.424374
263   2018-09-21  29.600000  22.800000  31.859149    8.540775  111.088274   5.689065  1010.424374
264   2018-09-22  28.700000  24.400000  34.500000   12.700000  111.088274   5.689065  1010.424374
265   2018-09-23  28.100000  24.200000  33.800000   13.000000  111.088274   5.689065  1010.424374
266   2018-09-24  29.300000  24.400000  31.859149    7.600000  111.088274   5.689065  1010.424374
267   2018-09-25  29.200000  25.000000  31.859149    0.000000  111.088274   5.689065  1010.424374
268   2018-09-26  29.900000  26.200000  34.800000    2.800000  111.088274   5.689065  1010.424374
269   2018-09-27  28.400000  22.000063  33.900000    0.000000  111.088274   5.689065  1010.424374
270   2018-09-28  29.200000  25.400000  31.859149    0.000000  111.088274   5.689065  1010.424374
271   2018-09-29  27.400000  22.000063  32.300000    8.540775  111.088274   5.689065  1010.424374
272   2018-09-30  28.700000  22.700000  33.100000    8.540775  111.088274   5.689065  1010.424374
273   2018-10-01  27.900000  22.000063  33.500000    8.540775  111.088274   5.689065  1010.424374
274   2018-10-02  27.900000  22.200000  31.859149    8.540775  111.088274   5.689065  1010.424374
275   2018-10-03  27.800000  22.000063  32.000000    8.540775  111.088274   5.689065  1010.424374
276   2018-10-04  26.800000  22.700000  31.859149    8.540775  111.088274   5.689065  1010.424374
277   2018-10-05  27.700000  22.000000  31.859149    8.540775  111.088274   5.689065  1010.424374
278   2018-10-06  28.100000  21.800000  31.859149    8.540775  111.088274   5.689065  1010.424374
279   2018-10-07  27.900000  21.600000  31.859149    8.540775  111.088274   5.689065  1010.424374
280   2018-10-08  28.400000  21.800000  34.200000    8.540775  111.088274   5.689065  1010.424374
281   2018-10-09  29.300000  22.700000  34.500000    8.540775  111.088274   5.689065  1010.424374
282   2018-10-10  28.300000  22.000063  34.000000    8.540775  111.088274   5.689065  1010.424374
283   2018-10-11  26.800000  22.000063  31.859149    8.540775  111.088274   5.689065  1010.424374
284   2018-10-12  26.900000  20.900000  31.859149    8.540775  111.088274   5.689065  1010.424374
285   2018-10-13  28.300000  22.700000  31.859149    0.000000  111.088274   5.689065  1010.424374
286   2018-10-14  29.700000  24.000000  35.200000    0.000000  111.088274   5.689065  1010.424374
287   2018-10-15  29.900000  25.000000  35.000000    8.540775  111.088274   5.689065  1010.424374
288   2018-10-16  29.500000  24.500000  31.859149    8.540775  111.088274   5.689065  1010.424374
289   2018-10-17  28.700000  23.900000  33.900000   42.400000  111.088274   5.689065  1010.424374
290   2018-10-18  28.200000  22.000063  34.500000    2.000000  111.088274   5.689065  1010.424374
291   2018-10-19  28.800000  24.200000  31.859149    8.540775  111.088274   5.689065  1010.424374
292   2018-10-20  28.700000  23.500000  33.700000    8.540775  111.088274   5.689065  1010.424374
293   2018-10-21  28.400000  24.700000  32.700000    0.000000  111.088274   5.689065  1010.424374
294   2018-10-22  28.600000  24.300000  31.859149    0.000000  111.088274   5.689065  1010.424374
295   2018-10-23  28.100000  24.000000  31.859149    8.540775  111.088274   5.689065  1010.424374
296   2018-10-24  28.700000  23.400000  31.859149    8.540775  111.088274   5.689065  1010.424374
297   2018-10-25  28.900000  23.500000  34.400000    8.540775  111.088274   5.689065  1010.424374
298   2018-10-26  29.100000  24.200000  31.859149    8.540775  111.088274   5.689065  1010.424374
299   2018-10-27  28.500000  23.400000  31.859149    8.540775  111.088274   5.689065  1010.424374
300   2018-10-28  27.000000  22.000063  31.700000    8.540775  111.088274   5.689065  1010.424374
301   2018-10-29  27.100000  22.100000  33.200000    8.540775  111.088274   5.689065  1010.424374
302   2018-10-30  26.000000  22.000063  32.000000    8.540775  111.088274   5.689065  1010.424374
303   2018-10-31  24.500000  22.000063  31.859149    8.540775  111.088274   5.689065  1010.424374
304   2018-11-01  24.100000  16.700000  31.859149    8.540775  111.088274   5.689065  1010.424374
305   2018-11-02  24.600000  15.400000  31.859149    8.540775  111.088274   5.689065  1010.424374
306   2018-11-03  24.900000  17.600000  32.100000    8.540775  111.088274   5.689065  1010.424374
307   2018-11-04  26.300000  18.600000  32.700000    8.540775  111.088274   5.689065  1010.424374
308   2018-11-05  27.400000  22.000063  31.859149    8.540775  111.088274   5.689065  1010.424374
309   2018-11-06  27.700000  20.700000  31.859149    8.540775  111.088274   5.689065  1010.424374
310   2018-11-07  28.000000  22.000000  31.859149    8.540775  111.088274   5.689065  1010.424374
311   2018-11-08  28.300000  23.200000  33.000000    8.540775  111.088274   5.689065  1010.424374
312   2018-11-09  27.300000  24.000000  31.859149    8.540775  111.088274   5.689065  1010.424374
313   2018-11-10  26.900000  23.000000  31.859149    8.540775  111.088274   5.689065  1010.424374
314   2018-11-11  28.400000  22.500000  31.859149    8.540775  111.088274   5.689065  1010.424374
315   2018-11-12  28.100000  23.700000  31.859149    8.540775  111.088274   5.689065  1010.424374
316   2018-11-13  28.600000  23.400000  31.859149    8.540775  111.088274   5.689065  1010.424374
317   2018-11-14  28.800000  23.200000  31.859149    8.540775  111.088274   5.689065  1010.424374
318   2018-11-15  28.800000  23.600000  31.859149    8.540775  111.088274   5.689065  1010.424374
319   2018-11-16  29.000000  23.200000  31.859149    8.540775  111.088274   5.689065  1010.424374
320   2018-11-17  29.100000  23.200000  31.859149    8.540775  111.088274   5.689065  1010.424374
321   2018-11-18  28.700000  23.100000  31.859149    8.540775  111.088274   5.689065  1010.424374
322   2018-11-19  28.400000  22.000063  31.859149    8.540775  111.088274   5.689065  1010.424374
323   2018-11-20  27.900000  22.400000  31.859149    8.540775  111.088274   5.689065  1010.424374
324   2018-11-21  29.300000  23.500000  31.859149    8.540775  111.088274   5.689065  1010.424374
325   2018-11-22  26.100000  22.000063  31.859149    8.540775  111.088274   5.689065  1010.424374
326   2018-11-23  24.500000  22.000063  31.200000    8.540775  111.088274   5.689065  1010.424374
327   2018-11-24  24.300000  18.200000  31.859149    8.540775  111.088274   5.689065  1010.424374
328   2018-11-25  24.900000  18.900000  31.859149    8.540775  111.088274   5.689065  1010.424374
329   2018-11-26  25.600000  20.000000  31.859149    0.000000  111.088274   5.689065  1010.424374
330   2018-11-27  23.900000  22.000063  31.859149    1.000000  111.088274   5.689065  1010.424374
331   2018-11-28  24.600000  22.000063  31.859149    0.300000  111.088274   5.689065  1010.424374
332   2018-11-29  25.500000  19.400000  31.859149    0.000000  111.088274   5.689065  1010.424374
333   2018-11-30  26.800000  20.900000  32.800000    8.540775  111.088274   5.689065  1010.424374
334   2018-12-01  27.200000  21.600000  31.859149    8.540775  111.088274   5.689065  1010.424374
335   2018-12-02  27.600000  21.000000  31.859149    8.540775  111.088274   5.689065  1010.424374
336   2018-12-03  27.800000  21.200000  34.800000    8.540775  111.088274   5.689065  1010.424374
337   2018-12-04  27.100000  21.000000  31.859149    8.540775  111.088274   5.689065  1010.424374
338   2018-12-05  27.300000  20.400000  31.859149    8.540775  111.088274   5.689065  1010.424374
339   2018-12-06  28.300000  22.400000  31.859149    8.540775  111.088274   5.689065  1010.424374
340   2018-12-07  28.300000  22.100000  31.859149    8.540775  111.088274   5.689065  1010.424374
341   2018-12-08  27.600000  22.000063  31.859149    8.540775  111.088274   5.689065  1010.424374
342   2018-12-09  25.000000  22.000063  31.859149    8.540775  111.088274   5.689065  1010.424374
343   2018-12-10  25.100000  19.900000  31.859149    8.540775  111.088274   5.689065  1010.424374
344   2018-12-11  24.800000  22.000063  31.859149    0.000000  111.088274   5.689065  1010.424374
345   2018-12-12  21.600000  22.000063  31.859149    0.000000  111.088274   5.689065  1010.424374
346   2018-12-13  21.400000  15.600000  31.859149    8.540775  111.088274   5.689065  1010.424374
347   2018-12-14  21.700000  14.800000  31.859149    8.540775  111.088274   5.689065  1010.424374
348   2018-12-15  23.600000  16.100000  31.859149    8.540775  111.088274   5.689065  1010.424374
349   2018-12-16  23.400000  22.000063  31.859149    8.540775  111.088274   5.689065  1010.424374
350   2018-12-17  21.600000  22.000063  31.859149    8.540775  111.088274   5.689065  1010.424374
351   2018-12-18  22.600000  15.100000  31.859149    8.540775  111.088274   5.689065  1010.424374
352   2018-12-19  24.100000  16.000000  31.300000    8.540775  111.088274   5.689065  1010.424374
353   2018-12-20  25.200000  19.000000  32.200000    8.540775  111.088274   5.689065  1010.424374
354   2018-12-21  27.100000  20.000000  31.859149    8.540775  111.088274   5.689065  1010.424374
355   2018-12-22  27.700000  21.700000  31.859149    8.540775  111.088274   5.689065  1010.424374
356   2018-12-23  26.200000  22.000063  31.500000    8.540775  111.088274   5.689065  1010.424374
357   2018-12-24  25.800000  19.100000  31.859149    8.540775  111.088274   5.689065  1010.424374
358   2018-12-25  24.400000  18.100000  31.859149    8.540775  111.088274   5.689065  1010.424374
359   2018-12-26  24.800000  18.700000  32.400000    8.540775  111.088274   5.689065  1010.424374
360   2018-12-27  26.900000  19.000000  31.859149    8.540775  111.088274   5.689065  1010.424374
361   2018-12-28  26.200000  23.900000  30.800000    0.000000  111.088274   5.689065  1010.424374
362   2018-12-29  22.400000  22.000063  26.000000    0.800000  111.088274   5.689065  1010.424374
363   2018-12-30  20.600000  22.000063  26.500000    8.540775  111.088274   5.689065  1010.424374
364   2018-12-31  19.800000  22.000063  26.000000    8.540775  111.088274   5.689065  1010.424374
365   2019-01-01  20.300000  12.900000  31.859149    8.540775  111.088274   5.689065  1010.424374
366   2019-01-02  20.100000  14.100000  27.500000    8.540775  111.088274   5.689065  1010.424374
367   2019-01-03  21.500000  14.000000  27.500000    8.540775  111.088274   5.689065  1010.424374
368   2019-01-04  23.200000  17.900000  28.300000    8.540775  111.088274   5.689065  1010.424374
369   2019-01-05  24.700000  19.600000  31.000000    8.540775  111.088274   5.689065  1010.424374
370   2019-01-06  26.500000  21.000000  31.859149    8.540775  111.088274   5.689065  1010.424374
371   2019-01-07  27.000000  20.800000  33.300000    8.540775  111.088274   5.689065  1010.424374
372   2019-01-08  26.700000  21.200000  31.859149    8.540775  111.088274   5.689065  1010.424374
373   2019-01-09  26.700000  22.000063  31.859149    8.540775  111.088274   5.689065  1010.424374
374   2019-01-10  26.400000  21.200000  31.859149    8.540775  111.088274   5.689065  1010.424374
375   2019-01-11  26.200000  20.500000  31.859149    8.540775  111.088274   5.689065  1010.424374
376   2019-01-12  26.200000  19.600000  31.859149    8.540775  111.088274   5.689065  1010.424374
377   2019-01-13  25.700000  19.900000  31.859149    8.540775  111.088274   5.689065  1010.424374
378   2019-01-14  26.700000  21.300000  32.500000    8.540775  111.088274   5.689065  1010.424374
379   2019-01-15  26.100000  21.500000  31.859149    8.540775  111.088274   5.689065  1010.424374
380   2019-01-16  24.800000  22.000063  31.859149    8.540775  111.088274   5.689065  1010.424374
381   2019-01-17  22.200000  22.000063  31.859149    8.540775  111.088274   5.689065  1010.424374
382   2019-01-18  22.700000  16.300000  31.859149    8.540775  111.088274   5.689065  1010.424374
383   2019-01-19  25.400000  18.600000  31.400000    8.540775  111.088274   5.689065  1010.424374
384   2019-01-20  26.100000  21.400000  32.500000    8.540775  111.088274   5.689065  1010.424374
385   2019-01-21  24.000000  22.000063  31.859149    8.540775  111.088274   5.689065  1010.424374
386   2019-01-22  21.200000  15.600000  31.859149    8.540775  111.088274   5.689065  1010.424374
387   2019-01-23  22.500000  13.900000  31.859149    8.540775  111.088274   5.689065  1010.424374
388   2019-01-24  23.300000  16.500000  31.859149    8.540775  111.088274   5.689065  1010.424374
389   2019-01-25  24.600000  16.700000  31.859149    8.540775  111.088274   5.689065  1010.424374
390   2019-01-26  23.200000  22.000063  31.859149    8.540775  111.088274   5.689065  1010.424374
391   2019-01-27  22.800000  15.200000  31.859149    8.540775  111.088274   5.689065  1010.424374
392   2019-01-28  23.400000  15.700000  30.000000    8.540775  111.088274   5.689065  1010.424374
393   2019-01-29  25.300000  17.200000  31.859149    8.540775  111.088274   5.689065  1010.424374
394   2019-01-30  25.800000  22.000063  31.859149    8.540775  111.088274   5.689065  1010.424374
395   2019-01-31  26.300000  18.700000  31.859149    8.540775  111.088274   5.689065  1010.424374
396   2019-02-01  25.200000  22.000063  31.859149    8.540775  111.088274   5.689065  1010.424374
397   2019-02-02  25.300000  17.900000  31.859149    8.540775  111.088274   5.689065  1010.424374
398   2019-02-03  26.600000  19.600000  31.859149    8.540775  111.088274   5.689065  1010.424374
399   2019-02-04  27.700000  20.600000  31.859149    8.540775  111.088274   5.689065  1010.424374
400   2019-02-05  27.300000  20.700000  31.859149    8.540775  111.088274   5.689065  1010.424374
401   2019-02-06  27.100000  21.600000  31.859149   15.000000  111.088274   5.689065  1010.424374
402   2019-02-07  28.200000  22.000063  31.859149    8.540775  111.088274   5.689065  1010.424374
403   2019-02-08  27.300000  20.000000  31.859149    8.540775  111.088274   5.689065  1010.424374
404   2019-02-09  28.100000  19.900000  31.859149    8.540775  111.088274   5.689065  1010.424374
405   2019-02-10  27.700000  21.100000  31.859149    0.000000  111.088274   5.689065  1010.424374
406   2019-02-11  27.300000  22.000063  31.859149    0.000000  111.088274   5.689065  1010.424374
407   2019-02-12  27.400000  21.700000  33.500000    8.540775  111.088274   5.689065  1010.424374
408   2019-02-13  27.100000  20.900000  31.859149    8.540775  111.088274   5.689065  1010.424374
409   2019-02-14  27.100000  19.500000  31.859149    8.540775  111.088274   5.689065  1010.424374
410   2019-02-15  27.100000  20.700000  31.859149    8.540775  111.088274   5.689065  1010.424374
411   2019-02-16  27.800000  21.500000  31.859149    8.540775  111.088274   5.689065  1010.424374
412   2019-02-17  23.900000  22.000063  31.859149    5.600000  111.088274   5.689065  1010.424374
413   2019-02-18  25.800000  20.700000  31.859149    3.600000  111.088274   5.689065  1010.424374
414   2019-02-19  27.900000  22.000000  31.859149    0.000000  111.088274   5.689065  1010.424374
415   2019-02-20  28.900000  22.500000  31.859149    8.540775  111.088274   5.689065  1010.424374
416   2019-02-21  29.100000  23.400000  31.859149    8.540775  111.088274   5.689065  1010.424374
417   2019-02-22  30.200000  24.500000  31.859149    8.540775  111.088274   5.689065  1010.424374
418   2019-02-23  29.700000  24.400000  31.859149    8.540775  111.088274   5.689065  1010.424374
419   2019-02-24  28.200000  22.000063  31.859149    8.540775  111.088274   5.689065  1010.424374
420   2019-02-25  27.800000  21.700000  34.000000    8.540775  111.088274   5.689065  1010.424374
421   2019-02-26  26.700000  22.700000  31.859149    0.300000  111.088274   5.689065  1010.424374
422   2019-02-27  28.100000  22.600000  31.859149    8.540775  111.088274   5.689065  1010.424374
423   2019-02-28  28.900000  23.400000  35.800000    8.540775  111.088274   5.689065  1010.424374
424   2019-03-01  29.300000  23.300000  35.700000    2.000000  111.088274   5.689065  1010.424374
425   2019-03-02  29.400000  24.400000  31.859149    1.300000  111.088274   5.689065  1010.424374
426   2019-03-03  28.900000  22.000063  31.859149    8.900000  111.088274   5.689065  1010.424374
427   2019-03-04  26.100000  22.000063  31.859149   15.500000  111.088274   5.689065  1010.424374
428   2019-03-05  28.900000  23.600000  31.859149    8.400000  111.088274   5.689065  1010.424374
429   2019-03-06  29.700000  22.000063  31.859149    0.000000  111.088274   5.689065  1010.424374
430   2019-03-07  29.800000  24.200000  31.859149    8.540775  111.088274   5.689065  1010.424374
431   2019-03-08  28.900000  23.500000  31.859149    8.540775  111.088274   5.689065  1010.424374
432   2019-03-09  29.300000  22.000063  31.859149    8.540775  111.088274   5.689065  1010.424374
433   2019-03-10  29.200000  23.000000  31.859149    8.540775  111.088274   5.689065  1010.424374
434   2019-03-11  28.600000  22.600000  31.859149    8.540775  111.088274   5.689065  1010.424374
435   2019-03-12  28.100000  21.500000  31.859149    8.540775  111.088274   5.689065  1010.424374
436   2019-03-13  28.100000  22.000000  31.859149    8.540775  111.088274   5.689065  1010.424374
437   2019-03-14  30.100000  22.700000  31.859149    8.540775  111.088274   5.689065  1010.424374
438   2019-03-15  28.700000  22.000063  31.859149    8.540775  111.088274   5.689065  1010.424374
439   2019-03-16  28.100000  22.800000  31.859149    8.540775  111.088274   5.689065  1010.424374
440   2019-03-17  28.900000  22.500000  31.859149    8.540775  111.088274   5.689065  1010.424374
441   2019-03-18  29.300000  23.500000  31.859149    8.540775  111.088274   5.689065  1010.424374
442   2019-03-19  30.100000  23.500000  31.859149    8.540775  111.088274   5.689065  1010.424374
443   2019-03-20  28.000000  22.000063  31.859149   16.000000  111.088274   5.689065  1010.424374
444   2019-03-21  30.600000  24.900000  31.859149    8.540775  111.088274   5.689065  1010.424374
445   2019-03-22  31.300000  25.700000  31.859149    8.540775  111.088274   5.689065  1010.424374
446   2019-03-23  31.800000  26.200000  31.859149    8.540775  111.088274   5.689065  1010.424374
447   2019-03-24  28.200000  22.000063  31.859149    8.540775  111.088274   5.689065  1010.424374
448   2019-03-25  28.900000  23.200000  31.859149    8.540775  111.088274   5.689065  1010.424374
449   2019-03-26  30.100000  23.700000  31.859149    8.540775  111.088274   5.689065  1010.424374
450   2019-03-27  29.200000  24.000000  31.859149    0.000000  111.088274   5.689065  1010.424374
451   2019-03-28  31.100000  23.500000  31.859149    0.000000  111.088274   5.689065  1010.424374
452   2019-03-29  30.400000  26.400000  31.859149    0.000000  111.088274   5.689065  1010.424374
453   2019-03-30  30.700000  22.000063  36.200000    8.540775  111.088274   5.689065  1010.424374
454   2019-03-31  30.100000  25.400000  31.859149    8.540775  111.088274   5.689065  1010.424374
455   2019-04-01  30.800000  25.600000  31.859149    0.000000  111.088274   5.689065  1010.424374
456   2019-04-02  30.100000  24.700000  31.859149    0.000000  111.088274   5.689065  1010.424374
457   2019-04-03  30.700000  24.900000  36.300000    8.540775  111.088274   5.689065  1010.424374
